UMAP1,UMAP2,path
1.110483860198777,-2.061262349303191,data/wikiart-sample/painting-0.jpg
0.416689013664048,1.7309100826426098,data/wikiart-sample/painting-1.jpg
-2.936491990860183,-0.3620216647939136,data/wikiart-sample/painting-2.jpg
1.9205877534788063,-1.4988052646474292,data/wikiart-sample/painting-3.jpg
2.6074619047086647,0.1722127397699902,data/wikiart-sample/painting-4.jpg
0.5727735511701515,0.18866004544931148,data/wikiart-sample/painting-5.jpg
-1.0465806255141312,-0.9775280753926685,data/wikiart-sample/painting-6.jpg
2.7159015886228492,-0.3719104329900196,data/wikiart-sample/painting-7.jpg
-0.5703440256673882,1.7776500185175488,data/wikiart-sample/painting-8.jpg
-2.9898675926286766,-1.0647034446553638,data/wikiart-sample/painting-9.jpg
2.6333753816526344,0.6818483074350903,data/wikiart-sample/painting-10.jpg
2.2675921670835426,-0.6202971736745289,data/wikiart-sample/painting-11.jpg
4.014929985229294,-1.732191542799895,data/wikiart-sample/painting-12.jpg
-2.8864084728319237,-1.0033902923421314,data/wikiart-sample/painting-13.jpg
-2.6138048418123314,0.18812098104196284,data/wikiart-sample/painting-14.jpg
-1.3594900913793633,1.5739798409088204,data/wikiart-sample/painting-15.jpg
-1.8055066116411278,1.0364890893145153,data/wikiart-sample/painting-16.jpg
-0.19746306019612048,1.6622579892321179,data/wikiart-sample/painting-17.jpg
0.07308492583445814,0.6347814400835583,data/wikiart-sample/painting-18.jpg
-0.6197263546545098,1.2517233689470837,data/wikiart-sample/painting-19.jpg
-3.289481664474685,0.7830573518915722,data/wikiart-sample/painting-20.jpg
0.9990136377256325,-2.3960578243092945,data/wikiart-sample/painting-21.jpg
1.5468704454343727,-1.4633617202596119,data/wikiart-sample/painting-22.jpg
2.426354622070115,-1.969468096907561,data/wikiart-sample/painting-23.jpg
-3.3125586755830834,-0.8412954608754566,data/wikiart-sample/painting-24.jpg
2.241402124587815,-1.0294101039723804,data/wikiart-sample/painting-25.jpg
4.113891815368454,-1.586643914397185,data/wikiart-sample/painting-26.jpg
-0.5323153980333397,-1.2391850749806812,data/wikiart-sample/painting-27.jpg
1.1929692975919655,-2.397143582518523,data/wikiart-sample/painting-28.jpg
-2.628724838073928,2.205927570645387,data/wikiart-sample/painting-29.jpg
-3.3901915796358177,-0.3706036607579639,data/wikiart-sample/painting-30.jpg
-0.939443970497329,1.4119676997109005,data/wikiart-sample/painting-31.jpg
-1.5949937351305077,-1.258429269011443,data/wikiart-sample/painting-32.jpg
-3.388091111953933,1.131826599423463,data/wikiart-sample/painting-33.jpg
-3.1186363943178246,0.9531061847849438,data/wikiart-sample/painting-34.jpg
3.372656082336228,0.48224474984842036,data/wikiart-sample/painting-35.jpg
-1.4475955315191338,1.1328320105715344,data/wikiart-sample/painting-36.jpg
-0.38225742655583117,1.0095110734148571,data/wikiart-sample/painting-37.jpg
-2.3923924215395043,2.2853208382769177,data/wikiart-sample/painting-38.jpg
-2.860634828384597,0.36034645635324214,data/wikiart-sample/painting-39.jpg
-1.072944010074813,-1.046867589171355,data/wikiart-sample/painting-40.jpg
-3.5884049184877465,0.010390063111359815,data/wikiart-sample/painting-41.jpg
3.226619457427781,-1.3025269309834888,data/wikiart-sample/painting-42.jpg
3.116850589935105,-1.0851874152974537,data/wikiart-sample/painting-43.jpg
-1.3871664949018547,-1.5344505111531666,data/wikiart-sample/painting-44.jpg
-2.3032571323473046,2.3997800548716137,data/wikiart-sample/painting-45.jpg
-3.6423011072237084,-0.25926266115469243,data/wikiart-sample/painting-46.jpg
1.5893103830259254,-1.753206233199065,data/wikiart-sample/painting-47.jpg
-1.9318787105638573,1.1544124086542675,data/wikiart-sample/painting-48.jpg
-2.049417401130874,-0.19249234598440434,data/wikiart-sample/painting-49.jpg
-2.497383023079116,1.5002282199605057,data/wikiart-sample/painting-50.jpg
-1.662167096908767,2.5324676235361645,data/wikiart-sample/painting-51.jpg
-0.08341308909245226,0.7205686767740795,data/wikiart-sample/painting-52.jpg
-2.3070822008211205,1.2168039580030987,data/wikiart-sample/painting-53.jpg
0.9921610109250953,-2.2369150916890552,data/wikiart-sample/painting-54.jpg
-3.2264786012727806,0.30445029336648677,data/wikiart-sample/painting-55.jpg
1.4658112279813698,-0.7973794738606861,data/wikiart-sample/painting-56.jpg
1.5382389776151588,-2.078445891554778,data/wikiart-sample/painting-57.jpg
-2.593541765983779,-0.46958957117361333,data/wikiart-sample/painting-58.jpg
4.235074733917038,-1.8702873985127857,data/wikiart-sample/painting-59.jpg
3.2915389291685035,-0.5134174625234058,data/wikiart-sample/painting-2500.jpg
-2.105010534103591,1.5356231306834767,data/wikiart-sample/painting-2501.jpg
2.7321660272519996,-1.5333308975057056,data/wikiart-sample/painting-2502.jpg
-0.6521434135992119,1.552262892310197,data/wikiart-sample/painting-2503.jpg
1.9254529230039528,0.09871317941385005,data/wikiart-sample/painting-2504.jpg
-3.41550996380635,0.7777984936876843,data/wikiart-sample/painting-2505.jpg
2.690017675582688,-1.1208474437550953,data/wikiart-sample/painting-2506.jpg
4.415473674957077,-1.7303774158315113,data/wikiart-sample/painting-2507.jpg
-1.8766939290124962,1.7588565399094174,data/wikiart-sample/painting-2508.jpg
-3.1452501066286156,-0.20358989637655522,data/wikiart-sample/painting-2509.jpg
-1.369575852926452,2.203058143441255,data/wikiart-sample/painting-2510.jpg
-3.252785707290847,1.2837652613564083,data/wikiart-sample/painting-2511.jpg
0.1536169998090675,2.043601651970918,data/wikiart-sample/painting-2512.jpg
3.5209772340696266,-0.11261616152090337,data/wikiart-sample/painting-2513.jpg
-1.5157069809991905,1.5013489809973786,data/wikiart-sample/painting-2514.jpg
3.6428944818418434,-1.6664709846333912,data/wikiart-sample/painting-2515.jpg
1.466208671752732,-2.379753569777434,data/wikiart-sample/painting-2516.jpg
1.4630567781370094,-1.3569156925038746,data/wikiart-sample/painting-2517.jpg
-3.6944611318666527,-0.05636022489828374,data/wikiart-sample/painting-2518.jpg
-1.3634991593916008,-1.500851611311858,data/wikiart-sample/painting-2519.jpg
1.4156203023832252,-1.8747498790578296,data/wikiart-sample/painting-2520.jpg
2.5920240632932594,-1.210075358565276,data/wikiart-sample/painting-2521.jpg
1.0414051763456276,-2.1783075134114673,data/wikiart-sample/painting-2522.jpg
2.312263702575486,0.7302453716440747,data/wikiart-sample/painting-2523.jpg
1.7516998998563698,-2.1456968585805347,data/wikiart-sample/painting-2524.jpg
1.4756881944578102,-0.8475224773244312,data/wikiart-sample/painting-2525.jpg
-2.3353218086320946,1.3684849192543576,data/wikiart-sample/painting-2526.jpg
1.4444460622709205,-2.3977265159444263,data/wikiart-sample/painting-2527.jpg
0.02225861472300794,1.285359611098344,data/wikiart-sample/painting-2528.jpg
1.4109890214841774,-0.6135098735646656,data/wikiart-sample/painting-2529.jpg
-0.6847438462335655,1.8025086720629284,data/wikiart-sample/painting-2530.jpg
1.105866169158738,-2.3246753017262867,data/wikiart-sample/painting-2531.jpg
-2.2175367124635765,2.162019391839082,data/wikiart-sample/painting-2532.jpg
-2.158867502983291,-0.47953412931722905,data/wikiart-sample/painting-2533.jpg
3.4482838861387184,-0.9113480846242359,data/wikiart-sample/painting-2534.jpg
-3.039729500587661,-0.07300029199880864,data/wikiart-sample/painting-2535.jpg
3.481495594207566,-0.4920992652730396,data/wikiart-sample/painting-2536.jpg
-1.3257872708398888,1.447218117599065,data/wikiart-sample/painting-2537.jpg
2.404757713500779,-0.4672083656148365,data/wikiart-sample/painting-2538.jpg
-1.6499566681940148,2.6499295433207104,data/wikiart-sample/painting-2539.jpg
1.7539014570157936,-0.6057679454640796,data/wikiart-sample/painting-2540.jpg
2.598459695998948,0.6150164206667492,data/wikiart-sample/painting-2541.jpg
-3.4313683755952904,-0.0644343892888477,data/wikiart-sample/painting-2542.jpg
-1.3950236685831139,-1.4375915328816822,data/wikiart-sample/painting-2543.jpg
-1.5936688430864403,0.6388892729921887,data/wikiart-sample/painting-2544.jpg
1.6351082078855446,-0.48556158941549565,data/wikiart-sample/painting-2545.jpg
0.9301627628248146,-2.3614644805745533,data/wikiart-sample/painting-2546.jpg
2.9797098390500953,0.017685671631867628,data/wikiart-sample/painting-2547.jpg
0.07716486376933362,1.4469720696254322,data/wikiart-sample/painting-2548.jpg
-1.5709635265428612,2.392828841988618,data/wikiart-sample/painting-2549.jpg
-1.0651133399713824,1.4308897082849095,data/wikiart-sample/painting-2550.jpg
2.255132888976853,-1.015429476912444,data/wikiart-sample/painting-2551.jpg
-0.2953263171274254,0.5921157797022412,data/wikiart-sample/painting-2552.jpg
0.19317743701152112,0.6005585392160961,data/wikiart-sample/painting-2553.jpg
0.6126737348478248,-2.074749211485808,data/wikiart-sample/painting-2554.jpg
-1.8629531510431359,1.7584924896402905,data/wikiart-sample/painting-2555.jpg
2.703620886031907,-0.9436545173482349,data/wikiart-sample/painting-2556.jpg
-3.1642124898988793,0.2827502687616894,data/wikiart-sample/painting-2557.jpg
3.13038322848491,0.7097218831224987,data/wikiart-sample/painting-2558.jpg
-1.8700968273241112,1.3113340933962414,data/wikiart-sample/painting-2559.jpg
-0.2734796054918358,1.5300187601863096,data/wikiart-sample/painting-5000.jpg
3.305277084533494,0.49465455609994624,data/wikiart-sample/painting-5001.jpg
-2.1788923986513207,1.28987429041105,data/wikiart-sample/painting-5002.jpg
-1.5138734825212548,2.291409393136079,data/wikiart-sample/painting-5003.jpg
0.2186316005628517,0.44788946706491206,data/wikiart-sample/painting-5004.jpg
-1.1482259206730911,-1.080894450362151,data/wikiart-sample/painting-5005.jpg
-2.868936682518203,0.00623740750985835,data/wikiart-sample/painting-5006.jpg
-1.9256642706949303,0.7983418305559704,data/wikiart-sample/painting-5007.jpg
-2.6846857317049095,-0.7104806701497486,data/wikiart-sample/painting-5008.jpg
1.389231418792527,-0.3537487785176685,data/wikiart-sample/painting-5009.jpg
-3.422911668594558,-0.08605823915762212,data/wikiart-sample/painting-5010.jpg
-3.409745002563674,-0.7104279796437671,data/wikiart-sample/painting-5011.jpg
-1.22039317565747,2.633719464127595,data/wikiart-sample/painting-5012.jpg
-2.7269287355501244,-0.7846882144765308,data/wikiart-sample/painting-5013.jpg
-2.1387918241579125,0.2969436844034741,data/wikiart-sample/painting-5014.jpg
2.9531509630124977,-0.5520705978230884,data/wikiart-sample/painting-5015.jpg
-2.4971848972398827,0.2578377922220776,data/wikiart-sample/painting-5016.jpg
2.1615404836576393,-1.607179860289519,data/wikiart-sample/painting-5017.jpg
-1.294970060165603,2.338907500092561,data/wikiart-sample/painting-5018.jpg
2.3674380533140114,0.6794169147654125,data/wikiart-sample/painting-5019.jpg
2.3815238229673317,-1.1120044986562183,data/wikiart-sample/painting-5020.jpg
0.7330056182783058,-2.0201592246846607,data/wikiart-sample/painting-5021.jpg
-2.502984786804397,-0.4727445642308643,data/wikiart-sample/painting-5022.jpg
-0.6917540677148888,2.4160003264589855,data/wikiart-sample/painting-5023.jpg
2.7167191259305885,0.8326603968782971,data/wikiart-sample/painting-5024.jpg
0.9737131349485328,-1.548428754027312,data/wikiart-sample/painting-5025.jpg
-2.314206982429702,1.9135843117876599,data/wikiart-sample/painting-5026.jpg
-2.538353825386245,1.6275437970800946,data/wikiart-sample/painting-5027.jpg
-1.7442255266267845,0.0958526333017895,data/wikiart-sample/painting-5028.jpg
3.4364125482480934,0.5586963494463513,data/wikiart-sample/painting-5029.jpg
-1.4898476846773216,2.452450176064546,data/wikiart-sample/painting-5030.jpg
-0.24800320940800402,2.084135909859712,data/wikiart-sample/painting-5031.jpg
-2.4198950775224755,-0.037972549612944384,data/wikiart-sample/painting-5032.jpg
-1.3216915078718254,-1.5508892337636402,data/wikiart-sample/painting-5033.jpg
-3.3140502222139427,-0.5688340465382984,data/wikiart-sample/painting-5034.jpg
-2.624605561073501,2.31482543546396,data/wikiart-sample/painting-5035.jpg
-2.4479085453111717,0.17307295400338862,data/wikiart-sample/painting-5036.jpg
-2.915806079681594,-0.7241411010579517,data/wikiart-sample/painting-5037.jpg
1.4999980680387428,-0.45708511274618413,data/wikiart-sample/painting-5038.jpg
1.8073310605924537,-0.004797438795988818,data/wikiart-sample/painting-5039.jpg
3.369275783721726,-0.7885498802022388,data/wikiart-sample/painting-5040.jpg
4.193311905090134,-1.8450248042897632,data/wikiart-sample/painting-5041.jpg
-0.13256123143025134,1.5267559479145953,data/wikiart-sample/painting-5042.jpg
-2.4518612869340966,2.5900508363886425,data/wikiart-sample/painting-5043.jpg
1.014186834518235,1.1732179361079176e-4,data/wikiart-sample/painting-5044.jpg
-2.254562164123733,-0.17073307436270024,data/wikiart-sample/painting-5045.jpg
-3.4726655729372093,-0.4707182447270801,data/wikiart-sample/painting-5046.jpg
3.144390796844285,-1.6166231433705738,data/wikiart-sample/painting-5047.jpg
-1.2925094910223076,2.6786192854090283,data/wikiart-sample/painting-5048.jpg
1.6568226568143776,-2.3948936263875416,data/wikiart-sample/painting-5049.jpg
2.981429790679734,-0.69338248174948,data/wikiart-sample/painting-5050.jpg
1.8098492376249244,-2.217550019438689,data/wikiart-sample/painting-5051.jpg
3.3547150842588356,-1.327727774794524,data/wikiart-sample/painting-5052.jpg
2.4740149728696754,-0.6675278941945484,data/wikiart-sample/painting-5053.jpg
3.1271598092954567,0.5650992592020581,data/wikiart-sample/painting-5054.jpg
3.5969607583921364,0.12130941945749019,data/wikiart-sample/painting-5055.jpg
0.4648291818540504,0.2941971023722241,data/wikiart-sample/painting-5056.jpg
-0.7456874199468682,1.8834166129274914,data/wikiart-sample/painting-5057.jpg
-3.6248147733766625,0.08391024667459224,data/wikiart-sample/painting-5058.jpg
-2.1388618000108788,0.2660874326868603,data/wikiart-sample/painting-5059.jpg
-0.484542573269088,1.5793052290721485,data/wikiart-sample/painting-7500.jpg
-1.1969406701881478,0.41134812432962153,data/wikiart-sample/painting-7501.jpg
0.9741251222532203,-2.431008557494109,data/wikiart-sample/painting-7502.jpg
-1.4077081628400872,1.7882942457838604,data/wikiart-sample/painting-7503.jpg
3.2585613481443336,-1.2026178638295582,data/wikiart-sample/painting-7504.jpg
1.0096883527677467,-2.3318130771474292,data/wikiart-sample/painting-7505.jpg
-1.1943449624139855,1.1494940717859814,data/wikiart-sample/painting-7506.jpg
2.725594257537644,0.8511758049173901,data/wikiart-sample/painting-7507.jpg
-1.3690276392061302,-1.6330621043996265,data/wikiart-sample/painting-7508.jpg
-2.666608358200271,1.9020217557592938,data/wikiart-sample/painting-7509.jpg
-1.8579536326486656,0.4844531019373486,data/wikiart-sample/painting-7510.jpg
-2.989633942421157,-0.7905936042622974,data/wikiart-sample/painting-7511.jpg
-0.7441096551973412,0.5892459948702404,data/wikiart-sample/painting-7512.jpg
-2.3335945852357933,-0.3334156076268604,data/wikiart-sample/painting-7513.jpg
-0.14944424706288073,1.9925522704763958,data/wikiart-sample/painting-7514.jpg
